iteration,set,subset,amount
i=12; date: Di 30. Jan 17:31:50 CET 2024,W1,R3andW1,91636
i=12; date: Di 30. Jan 17:31:50 CET 2024,W2,R3notW2,0
i=12; date: Di 30. Jan 17:31:50 CET 2024,W2,R3andW2,91636
i=12; date: Di 30. Jan 17:31:50 CET 2024,W3,R3andW3,91636
i=12; date: Di 30. Jan 17:31:50 CET 2024,W3,R3andW3,91636
i=12; date: Di 30. Jan 17:31:50 CET 2024,W4,R3andW4,91636
i=12; date: Di 30. Jan 17:31:50 CET 2024,W5,R3andW5,91636
i=12; date: Di 30. Jan 17:31:50 CET 2024,W6,R3andW6,91636
i=13; date: Di 30. Jan 17:31:50 CET 2024,W1,R1notW1,52444
i=13; date: Di 30. Jan 17:31:50 CET 2024,W1,R1andW1,33595
i=13; date: Di 30. Jan 17:31:50 CET 2024,W2,R1notW2,0
i=13; date: Di 30. Jan 17:31:50 CET 2024,W2,R1andW2,86039
i=13; date: Di 30. Jan 17:31:50 CET 2024,W3,R1andW3,86039
i=13; date: Di 30. Jan 17:31:50 CET 2024,W3,R1andW3,86039
i=13; date: Di 30. Jan 17:31:50 CET 2024,W4,R1andW4,86039
i=13; date: Di 30. Jan 17:31:50 CET 2024,W5,R1andW5,86039
i=13; date: Di 30. Jan 17:31:50 CET 2024,W6,R1andW6,86039
i=13; date: Di 30. Jan 17:31:50 CET 2024,W1,R2notW1,52444
i=13; date: Di 30. Jan 17:31:50 CET 2024,W1,R2andW1,33595
i=13; date: Di 30. Jan 17:31:50 CET 2024,W2,R2notW2,0
i=13; date: Di 30. Jan 17:31:50 CET 2024,W2,R2andW2,86039
i=13; date: Di 30. Jan 17:31:50 CET 2024,W3,R2andW3,86039
i=13; date: Di 30. Jan 17:31:50 CET 2024,W3,R2andW3,86039
i=13; date: Di 30. Jan 17:31:50 CET 2024,W4,R2andW4,86039
i=13; date: Di 30. Jan 17:31:50 CET 2024,W5,R2andW5,86039
i=13; date: Di 30. Jan 17:31:50 CET 2024,W6,R2andW6,86039
i=13; date: Di 30. Jan 17:31:50 CET 2024,W1,R3notW1,0
i=13; date: Di 30. Jan 17:31:50 CET 2024,W1,R3andW1,73640
i=13; date: Di 30. Jan 17:31:50 CET 2024,W2,R3notW2,0
i=13; date: Di 30. Jan 17:31:50 CET 2024,W2,R3andW2,73640
i=13; date: Di 30. Jan 17:31:50 CET 2024,W3,R3andW3,73640
i=13; date: Di 30. Jan 17:31:50 CET 2024,W3,R3andW3,73640
i=13; date: Di 30. Jan 17:31:50 CET 2024,W4,R3andW4,73640
i=13; date: Di 30. Jan 17:31:50 CET 2024,W5,R3andW5,73640
i=13; date: Di 30. Jan 17:31:50 CET 2024,W6,R3andW6,73640
i=14; date: Di 30. Jan 17:31:50 CET 2024,W1,R1notW1,51676
i=14; date: Di 30. Jan 17:31:50 CET 2024,W1,R1andW1,43164
i=14; date: Di 30. Jan 17:31:50 CET 2024,W2,R1notW2,0
i=14; date: Di 30. Jan 17:31:50 CET 2024,W2,R1andW2,94840
i=14; date: Di 30. Jan 17:31:50 CET 2024,W3,R1andW3,94840
i=14; date: Di 30. Jan 17:31:50 CET 2024,W3,R1andW3,94840
i=14; date: Di 30. Jan 17:31:50 CET 2024,W4,R1andW4,94840
i=14; date: Di 30. Jan 17:31:50 CET 2024,W5,R1andW5,94840
i=14; date: Di 30. Jan 17:31:50 CET 2024,W6,R1andW6,94840
i=14; date: Di 30. Jan 17:31:50 CET 2024,W1,R2notW1,51667
i=14; date: Di 30. Jan 17:31:50 CET 2024,W1,R2andW1,42431
i=14; date: Di 30. Jan 17:31:50 CET 2024,W2,R2notW2,0
i=14; date: Di 30. Jan 17:31:50 CET 2024,W2,R2andW2,94098
i=14; date: Di 30. Jan 17:31:50 CET 2024,W3,R2andW3,94098
i=14; date: Di 30. Jan 17:31:50 CET 2024,W3,R2andW3,94098
i=14; date: Di 30. Jan 17:31:50 CET 2024,W4,R2andW4,94098
i=14; date: Di 30. Jan 17:31:50 CET 2024,W5,R2andW5,94098
i=14; date: Di 30. Jan 17:31:50 CET 2024,W6,R2andW6,94098
i=14; date: Di 30. Jan 17:31:50 CET 2024,W1,R3notW1,0
i=14; date: Di 30. Jan 17:31:50 CET 2024,W1,R3andW1,88830
i=14; date: Di 30. Jan 17:31:50 CET 2024,W2,R3notW2,0
i=14; date: Di 30. Jan 17:31:50 CET 2024,W2,R3andW2,88830
i=14; date: Di 30. Jan 17:31:50 CET 2024,W3,R3andW3,88830
i=14; date: Di 30. Jan 17:31:50 CET 2024,W3,R3andW3,88830
i=14; date: Di 30. Jan 17:31:50 CET 2024,W4,R3andW4,88830
i=14; date: Di 30. Jan 17:31:50 CET 2024,W5,R3andW5,88830
i=14; date: Di 30. Jan 17:31:50 CET 2024,W6,R3andW6,88830
i=15; date: Di 30. Jan 17:31:50 CET 2024,W1,R1notW1,54735
i=15; date: Di 30. Jan 17:31:50 CET 2024,W1,R1andW1,43552
i=15; date: Di 30. Jan 17:31:50 CET 2024,W2,R1notW2,0
i=15; date: Di 30. Jan 17:31:50 CET 2024,W2,R1andW2,98287
i=15; date: Di 30. Jan 17:31:50 CET 2024,W3,R1andW3,98287
i=15; date: Di 30. Jan 17:31:50 CET 2024,W3,R1andW3,98287
i=15; date: Di 30. Jan 17:31:50 CET 2024,W4,R1andW4,98287
i=15; date: Di 30. Jan 17:31:50 CET 2024,W5,R1andW5,98287
i=15; date: Di 30. Jan 17:31:50 CET 2024,W6,R1andW6,98287
i=15; date: Di 30. Jan 17:31:50 CET 2024,W1,R2notW1,54733
i=15; date: Di 30. Jan 17:31:50 CET 2024,W1,R2andW1,42696
i=15; date: Di 30. Jan 17:31:50 CET 2024,W2,R2notW2,0
i=15; date: Di 30. Jan 17:31:50 CET 2024,W2,R2andW2,97429
i=15; date: Di 30. Jan 17:31:50 CET 2024,W3,R2andW3,97429
i=15; date: Di 30. Jan 17:31:50 CET 2024,W3,R2andW3,97429
i=15; date: Di 30. Jan 17:31:50 CET 2024,W4,R2andW4,97429
i=15; date: Di 30. Jan 17:31:50 CET 2024,W5,R2andW5,97429
i=15; date: Di 30. Jan 17:31:50 CET 2024,W6,R2andW6,97429
i=15; date: Di 30. Jan 17:31:50 CET 2024,W1,R3notW1,0
i=15; date: Di 30. Jan 17:31:50 CET 2024,W1,R3andW1,76908
i=15; date: Di 30. Jan 17:31:50 CET 2024,W2,R3notW2,0
i=15; date: Di 30. Jan 17:31:50 CET 2024,W2,R3andW2,76908
i=15; date: Di 30. Jan 17:31:50 CET 2024,W3,R3andW3,76908
i=15; date: Di 30. Jan 17:31:50 CET 2024,W3,R3andW3,76908
i=15; date: Di 30. Jan 17:31:50 CET 2024,W4,R3andW4,76908
i=15; date: Di 30. Jan 17:31:50 CET 2024,W5,R3andW5,76908
i=15; date: Di 30. Jan 17:31:50 CET 2024,W6,R3andW6,76908
i=16; date: Di 30. Jan 17:31:50 CET 2024,W1,R1notW1,54622
i=16; date: Di 30. Jan 17:31:50 CET 2024,W1,R1andW1,43182
i=16; date: Di 30. Jan 17:31:50 CET 2024,W2,R1notW2,0
i=16; date: Di 30. Jan 17:31:50 CET 2024,W2,R1andW2,97804
i=16; date: Di 30. Jan 17:31:50 CET 2024,W3,R1andW3,97804
i=16; date: Di 30. Jan 17:31:50 CET 2024,W3,R1andW3,97804
i=16; date: Di 30. Jan 17:31:50 CET 2024,W4,R1andW4,97804
i=16; date: Di 30. Jan 17:31:50 CET 2024,W5,R1andW5,97804
i=16; date: Di 30. Jan 17:31:50 CET 2024,W6,R1andW6,97804
i=16; date: Di 30. Jan 17:31:50 CET 2024,W1,R2notW1,54600
i=16; date: Di 30. Jan 17:31:50 CET 2024,W1,R2andW1,42574
i=16; date: Di 30. Jan 17:31:50 CET 2024,W2,R2notW2,0
i=16; date: Di 30. Jan 17:31:50 CET 2024,W2,R2andW2,97174
i=16; date: Di 30. Jan 17:31:50 CET 2024,W3,R2andW3,97174
i=16; date: Di 30. Jan 17:31:50 CET 2024,W3,R2andW3,97174
i=16; date: Di 30. Jan 17:31:50 CET 2024,W4,R2andW4,97174
i=16; date: Di 30. Jan 17:31:50 CET 2024,W5,R2andW5,97174
i=16; date: Di 30. Jan 17:31:50 CET 2024,W6,R2andW6,97174
i=16; date: Di 30. Jan 17:31:50 CET 2024,W1,R3notW1,0
i=16; date: Di 30. Jan 17:31:50 CET 2024,W1,R3andW1,96047
i=16; date: Di 30. Jan 17:31:50 CET 2024,W2,R3notW2,0
i=16; date: Di 30. Jan 17:31:50 CET 2024,W2,R3andW2,96047
i=16; date: Di 30. Jan 17:31:50 CET 2024,W3,R3andW3,96047
i=16; date: Di 30. Jan 17:31:50 CET 2024,W3,R3andW3,96047
i=16; date: Di 30. Jan 17:31:50 CET 2024,W4,R3andW4,96047
i=16; date: Di 30. Jan 17:31:50 CET 2024,W5,R3andW5,96047
i=16; date: Di 30. Jan 17:31:50 CET 2024,W6,R3andW6,96047
i=17; date: Di 30. Jan 17:31:50 CET 2024,W1,R1notW1,54693
i=17; date: Di 30. Jan 17:31:50 CET 2024,W1,R1andW1,43618
i=17; date: Di 30. Jan 17:31:50 CET 2024,W2,R1notW2,0
i=17; date: Di 30. Jan 17:31:50 CET 2024,W2,R1andW2,98311
i=17; date: Di 30. Jan 17:31:50 CET 2024,W3,R1andW3,98311
i=17; date: Di 30. Jan 17:31:50 CET 2024,W3,R1andW3,98311
i=17; date: Di 30. Jan 17:31:50 CET 2024,W4,R1andW4,98311
i=17; date: Di 30. Jan 17:31:50 CET 2024,W5,R1andW5,98311
i=17; date: Di 30. Jan 17:31:50 CET 2024,W6,R1andW6,98311
i=17; date: Di 30. Jan 17:31:50 CET 2024,W1,R2notW1,54635
i=17; date: Di 30. Jan 17:31:50 CET 2024,W1,R2andW1,42903
i=17; date: Di 30. Jan 17:31:50 CET 2024,W2,R2notW2,0
i=17; date: Di 30. Jan 17:31:50 CET 2024,W2,R2andW2,97538
i=17; date: Di 30. Jan 17:31:50 CET 2024,W3,R2andW3,97538
i=17; date: Di 30. Jan 17:31:50 CET 2024,W3,R2andW3,97538
i=17; date: Di 30. Jan 17:31:50 CET 2024,W4,R2andW4,97538
i=17; date: Di 30. Jan 17:31:50 CET 2024,W5,R2andW5,97538
i=17; date: Di 30. Jan 17:31:50 CET 2024,W6,R2andW6,97538
i=17; date: Di 30. Jan 17:31:50 CET 2024,W1,R3notW1,0
i=17; date: Di 30. Jan 17:31:50 CET 2024,W1,R3andW1,90735
i=17; date: Di 30. Jan 17:31:50 CET 2024,W2,R3notW2,0
i=17; date: Di 30. Jan 17:31:50 CET 2024,W2,R3andW2,90735
i=17; date: Di 30. Jan 17:31:50 CET 2024,W3,R3andW3,90735
i=17; date: Di 30. Jan 17:31:50 CET 2024,W3,R3andW3,90735
i=17; date: Di 30. Jan 17:31:50 CET 2024,W4,R3andW4,90735
i=17; date: Di 30. Jan 17:31:50 CET 2024,W5,R3andW5,90735
i=17; date: Di 30. Jan 17:31:50 CET 2024,W6,R3andW6,90735
i=18; date: Di 30. Jan 17:31:50 CET 2024,W1,R1notW1,54655
i=18; date: Di 30. Jan 17:31:50 CET 2024,W1,R1andW1,43345
i=18; date: Di 30. Jan 17:31:50 CET 2024,W2,R1notW2,0
i=18; date: Di 30. Jan 17:31:50 CET 2024,W2,R1andW2,98000
i=18; date: Di 30. Jan 17:31:50 CET 2024,W3,R1andW3,98000
i=18; date: Di 30. Jan 17:31:50 CET 2024,W3,R1andW3,98000
i=18; date: Di 30. Jan 17:31:50 CET 2024,W4,R1andW4,98000
i=18; date: Di 30. Jan 17:31:50 CET 2024,W5,R1andW5,98000
i=18; date: Di 30. Jan 17:31:50 CET 2024,W6,R1andW6,98000
i=18; date: Di 30. Jan 17:31:50 CET 2024,W1,R2notW1,54648
i=18; date: Di 30. Jan 17:31:50 CET 2024,W1,R2andW1,42558
i=18; date: Di 30. Jan 17:31:50 CET 2024,W2,R2notW2,0
i=18; date: Di 30. Jan 17:31:50 CET 2024,W2,R2andW2,97206
i=18; date: Di 30. Jan 17:31:50 CET 2024,W3,R2andW3,97206
i=18; date: Di 30. Jan 17:31:50 CET 2024,W3,R2andW3,97206
i=18; date: Di 30. Jan 17:31:50 CET 2024,W4,R2andW4,97206
i=18; date: Di 30. Jan 17:31:50 CET 2024,W5,R2andW5,97206
i=18; date: Di 30. Jan 17:31:50 CET 2024,W6,R2andW6,97206
i=18; date: Di 30. Jan 17:31:50 CET 2024,W1,R3notW1,0
i=18; date: Di 30. Jan 17:31:50 CET 2024,W1,R3andW1,96337
i=18; date: Di 30. Jan 17:31:50 CET 2024,W2,R3notW2,0
i=18; date: Di 30. Jan 17:31:50 CET 2024,W2,R3andW2,96337
i=18; date: Di 30. Jan 17:31:50 CET 2024,W3,R3andW3,96337
i=18; date: Di 30. Jan 17:31:50 CET 2024,W3,R3andW3,96337
i=18; date: Di 30. Jan 17:31:50 CET 2024,W4,R3andW4,96337
i=18; date: Di 30. Jan 17:31:50 CET 2024,W5,R3andW5,96337
i=18; date: Di 30. Jan 17:31:50 CET 2024,W6,R3andW6,96337
i=19; date: Di 30. Jan 17:31:50 CET 2024,W1,R1notW1,54759
i=19; date: Di 30. Jan 17:31:50 CET 2024,W1,R1andW1,37896
i=19; date: Di 30. Jan 17:31:50 CET 2024,W2,R1notW2,0
i=19; date: Di 30. Jan 17:31:50 CET 2024,W2,R1andW2,92655
i=19; date: Di 30. Jan 17:31:50 CET 2024,W3,R1andW3,92655
i=19; date: Di 30. Jan 17:31:50 CET 2024,W3,R1andW3,92655
i=19; date: Di 30. Jan 17:31:50 CET 2024,W4,R1andW4,92655
i=19; date: Di 30. Jan 17:31:50 CET 2024,W5,R1andW5,92655
i=19; date: Di 30. Jan 17:31:50 CET 2024,W6,R1andW6,92655
i=19; date: Di 30. Jan 17:31:50 CET 2024,W1,R2notW1,54745
i=19; date: Di 30. Jan 17:31:50 CET 2024,W1,R2andW1,37263
i=19; date: Di 30. Jan 17:31:50 CET 2024,W2,R2notW2,0
i=19; date: Di 30. Jan 17:31:50 CET 2024,W2,R2andW2,92008
i=19; date: Di 30. Jan 17:31:50 CET 2024,W3,R2andW3,92008
i=19; date: Di 30. Jan 17:31:50 CET 2024,W3,R2andW3,92008
i=19; date: Di 30. Jan 17:31:50 CET 2024,W4,R2andW4,92008
i=19; date: Di 30. Jan 17:31:50 CET 2024,W5,R2andW5,92008
i=19; date: Di 30. Jan 17:31:50 CET 2024,W6,R2andW6,92008
i=19; date: Di 30. Jan 17:31:50 CET 2024,W1,R3notW1,0
i=19; date: Di 30. Jan 17:31:50 CET 2024,W1,R3andW1,87765
i=19; date: Di 30. Jan 17:31:50 CET 2024,W2,R3notW2,0
i=19; date: Di 30. Jan 17:31:50 CET 2024,W2,R3andW2,87765
i=19; date: Di 30. Jan 17:31:50 CET 2024,W3,R3andW3,87765
i=19; date: Di 30. Jan 17:31:50 CET 2024,W3,R3andW3,87765
i=19; date: Di 30. Jan 17:31:50 CET 2024,W4,R3andW4,87765
i=19; date: Di 30. Jan 17:31:50 CET 2024,W5,R3andW5,87765
i=19; date: Di 30. Jan 17:31:50 CET 2024,W6,R3andW6,87765
i=20; date: Di 30. Jan 17:31:50 CET 2024,W1,R1notW1,54643
i=20; date: Di 30. Jan 17:31:50 CET 2024,W1,R1andW1,43564
i=20; date: Di 30. Jan 17:31:50 CET 2024,W2,R1notW2,0
i=20; date: Di 30. Jan 17:31:50 CET 2024,W2,R1andW2,98207
i=20; date: Di 30. Jan 17:31:50 CET 2024,W3,R1andW3,98207
i=20; date: Di 30. Jan 17:31:50 CET 2024,W3,R1andW3,98207
i=20; date: Di 30. Jan 17:31:50 CET 2024,W4,R1andW4,98207
i=20; date: Di 30. Jan 17:31:50 CET 2024,W5,R1andW5,98207
i=20; date: Di 30. Jan 17:31:50 CET 2024,W6,R1andW6,98207
i=20; date: Di 30. Jan 17:31:50 CET 2024,W1,R2notW1,54641
i=20; date: Di 30. Jan 17:31:50 CET 2024,W1,R2andW1,42880
i=20; date: Di 30. Jan 17:31:50 CET 2024,W2,R2notW2,0
i=20; date: Di 30. Jan 17:31:50 CET 2024,W2,R2andW2,97521
i=20; date: Di 30. Jan 17:31:50 CET 2024,W3,R2andW3,97521
i=20; date: Di 30. Jan 17:31:50 CET 2024,W3,R2andW3,97521
i=20; date: Di 30. Jan 17:31:50 CET 2024,W4,R2andW4,97521
i=20; date: Di 30. Jan 17:31:50 CET 2024,W5,R2andW5,97521
i=20; date: Di 30. Jan 17:31:50 CET 2024,W6,R2andW6,97521
i=20; date: Di 30. Jan 17:31:50 CET 2024,W1,R3notW1,0
i=20; date: Di 30. Jan 17:31:50 CET 2024,W1,R3andW1,93014
i=20; date: Di 30. Jan 17:31:50 CET 2024,W2,R3notW2,0
i=20; date: Di 30. Jan 17:31:50 CET 2024,W2,R3andW2,93014
i=20; date: Di 30. Jan 17:31:50 CET 2024,W3,R3andW3,93014
i=20; date: Di 30. Jan 17:31:50 CET 2024,W3,R3andW3,93014
i=20; date: Di 30. Jan 17:31:50 CET 2024,W4,R3andW4,93014
i=20; date: Di 30. Jan 17:31:50 CET 2024,W5,R3andW5,93014
i=20; date: Di 30. Jan 17:31:50 CET 2024,W6,R3andW6,93014
